Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations
1942,8,23312,54.5,-1.5,26.37,26.95,27.53,26.95,2.0,1.2,8.0,0.5,25.95,26.7,27.45,26.7,2.0,1.56,8.0,0.5,17.65,17.65,17.65,17.65,1.0,0.0,14.0,1.0,77.4,81.1,84.9,81.1,2.0,7.8,8.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.08,0.25,1.58,0.25,2.0,2.76,8.0,0.5,-4.2,3.5,11.2,3.5,2.0,16.0,8.0,0.5,3.52,3.52,3.52,3.52,1.0,0.0,14.0,1.0,16.2,16.2,16.2,16.2,1.0,0.0,14.0,1.0,-29.7,9.6,48.8,9.6,2.0,81.3,8.0,0.5,124.8,138.2,151.6,138.2,2.0,27.8,8.0,0.5,-30.4,-30.4,-30.4,-30.4,1.0,0.0,14.0,1.0,75.3,75.3,75.3,75.3,1.0,0.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,54.6,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.47,0.5,0.99,0.21,15.0,0.81,12.0,0.7,0.0,3.1,5.8,2.7,15.0,4.3,12.0,0.7,2.65,3.42,4.98,3.76,9.0,1.05,10.0,0.6,10.3,22.9,46.3,30.1,9.0,19.2,10.0,0.6,-112.1,-62.7,-5.2,-68.0,15.0,50.3,12.0,0.7,59.0,148.5,225.7,140.1,15.0,92.1,12.0,0.7,-93.9,-56.9,-10.8,-54.4,9.0,37.1,10.0,0.6,43.9,99.3,144.2,98.4,9.0,55.2,10.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,54.6,-3.5,25.0,25.6,26.1,25.58,21.0,0.6,12.0,0.5,24.4,25.0,26.57,25.31,15.0,0.95,12.0,0.7,16.05,16.41,17.19,16.63,9.0,0.7,10.0,0.6,78.7,82.6,85.5,82.3,9.0,3.1,10.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,6.7,9.37,5.7,19.0,3.79,12.0,0.6,-4.6,-2.51,0.0,-2.39,19.0,2.11,12.0,0.6,0.0,2.62,8.69,4.73,19.0,3.82,12.0,0.6,1011.01,1012.3,1015.13,1012.84,19.0,1.94,12.0,0.5
1942,8,23312,54.6,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27,6.7,6.7,6.0,3.0,1.21,10.0,0.7,-1.18,0.0,1.79,0.3,3.0,2.19,10.0,0.7,4.87,6.17,6.53,5.71,3.0,1.28,10.0,0.7,1011.0,1011.0,1011.0,1011.0,1.0,0.0,14.0,1.0
1942,8,23312,54.6,6.4,24.78,25.6,25.78,25.34,5.0,0.65,20.0,0.6,25.38,25.6,27.12,26.24,5.0,1.54,20.0,0.6,17.97,18.4,19.76,18.93,5.0,1.67,20.0,0.6,87.0,87.4,90.7,88.6,5.0,2.1,20.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.59,-0.6,0.0,-0.9,5.0,1.37,20.0,0.6,-13.8,-2.8,0.0,-7.5,5.0,13.1,20.0,0.6,0.18,2.01,2.31,1.31,5.0,1.57,20.0,0.6,-1.3,9.3,15.4,6.8,5.0,11.6,20.0,0.6,67.8,81.3,122.3,98.0,5.0,52.0,20.0,0.6,82.6,157.9,171.6,134.7,5.0,49.5,20.0,0.6,47.5,58.8,90.8,71.5,5.0,40.8,20.0,0.6,59.8,109.5,124.5,97.2,5.0,36.8,20.0,0.6,-1.0,5.4,6.8,2.8,5.0,6.4,20.0,0.6,-1.0,6.5,14.2,6.2,5.0,9.7,20.0,0.6,97.5,301.0,484.5,320.0,5.0,289.0,20.0,0.6,95.0,300.0,485.0,320.0,5.0,290.0,20.0,0.6,4.6,6.7,7.65,6.38,5.0,1.94,20.0,0.6,2.62,3.25,4.47,3.66,5.0,1.66,20.0,0.6,3.25,6.17,6.32,5.08,5.0,1.68,20.0,0.6,1009.63,1010.9,1011.83,1010.76,5.0,1.32,20.0,0.6
1942,8,23312,54.7,-5.1,24.59,25.0,26.16,25.37,3.0,1.19,16.0,1.0,25.52,26.4,26.96,26.25,4.0,0.95,16.0,1.0,16.27,17.1,17.24,16.76,3.0,0.77,16.0,1.0,75.5,76.0,78.2,76.8,3.0,2.1,16.0,1.0,6.2,6.5,6.8,6.5,2.0,0.7,16.0,1.0,75.5,76.0,78.2,76.8,3.0,2.1,16.0,1.0,-7.4,-3.1,0.0,-3.7,4.0,4.4,16.0,1.0,22.4,44.5,66.7,44.5,4.0,34.2,16.0,1.0,-2.45,-1.7,-0.13,-1.3,3.0,1.73,16.0,1.0,-13.1,-7.3,0.4,-6.4,3.0,9.9,16.0,1.0,2.14,2.48,4.91,3.5,3.0,2.21,16.0,1.0,10.8,23.1,34.9,22.9,3.0,17.7,16.0,1.0,-50.0,-16.7,0.0,-24.6,4.0,31.2,16.0,1.0,94.2,169.6,211.8,153.8,4.0,91.9,16.0,1.0,-34.4,-20.3,-6.4,-20.4,3.0,20.5,16.0,1.0,45.0,104.5,143.0,94.2,3.0,72.3,16.0,1.0,-6.8,-4.8,-1.5,-4.2,3.0,3.9,16.0,1.0,8.7,23.1,34.4,21.6,3.0,18.9,16.0,1.0,152.5,301.0,564.5,356.0,4.0,327.5,16.0,1.0,150.0,300.0,565.0,355.0,4.0,325.0,16.0,1.0,4.55,6.7,8.06,6.33,4.0,2.77,16.0,1.0,-1.86,-0.64,0.0,-0.92,4.0,1.15,16.0,1.0,3.66,6.64,8.06,5.9,4.0,3.49,16.0,1.0,1012.19,1012.45,1012.66,1012.43,4.0,0.33,16.0,1.0
1942,8,23312,54.7,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.04,12.3,12.3,9.73,3.0,4.45,8.0,1.0,3.99,8.7,8.7,6.4,3.0,3.98,8.0,1.0,5.65,8.7,8.7,7.21,3.0,2.58,8.0,1.0,1008.7,1008.7,1008.7,1008.7,1.0,0.0,2.0,1.0
1942,8,23312,54.8,-19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.2,-54.2,-54.2,-54.2,1.0,0.0,12.0,0.0,19.7,19.7,19.7,19.7,1.0,0.0,12.0,0.0,-27.9,-27.9,-27.9,-27.9,1.0,0.0,12.0,0.0,10.2,10.2,10.2,10.2,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,12.0,0.0,-2.44,-2.44,-2.44,-2.44,1.0,0.0,12.0,0.0,0.89,0.89,0.89,0.89,1.0,0.0,12.0,0.0,1019.2,1019.2,1019.2,1019.2,1.0,0.0,12.0,0.0
1942,8,23312,54.8,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,3.0,2.0,0.0,8.0,1.0,78.7,82.6,85.5,82.3,9.0,3.1,10.0,0.6,-36.7,-16.8,0.0,-18.6,19.0,18.1,12.0,0.6,0.0,17.5,81.5,39.6,19.0,42.3,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,54.9,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.1,-6.1,-6.1,-6.1,1.0,0.0,14.0,1.0,15.0,15.0,15.0,15.0,1.0,0.0,14.0,1.0,162.0,301.0,301.0,233.0,3.0,117.5,10.0,0.7,160.0,300.0,300.0,235.0,3.0,115.0,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,55.0,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,28.0,1.0,-1.72,-1.72,-1.72,-1.72,1.0,0.0,28.0,1.0,4.27,4.27,4.27,4.27,1.0,0.0,28.0,1.0,1011.7,1011.7,1011.7,1011.7,1.0,0.0,28.0,1.0
1942,8,23312,56.0,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,5.0,7.0,5.3,4.0,2.2,14.0,1.0,72.3,75.0,85.8,78.3,5.0,9.1,14.0,1.0,-16.8,0.0,0.4,-3.6,7.0,9.6,14.0,0.9,40.0,44.1,47.3,45.7,7.0,26.1,14.0,0.9,0.48,1.7,2.2,1.32,5.0,1.16,14.0,1.0,4.1,11.4,17.2,10.7,5.0,8.6,14.0,1.0,3.57,8.6,8.64,6.56,5.0,2.84,14.0,1.0,19.3,57.7,67.7,46.8,5.0,30.0,14.0,1.0,-13.8,0.0,7.0,-5.5,6.0,33.1,14.0,1.0,145.9,171.2,193.4,169.2,6.0,61.0,14.0,1.0,-13.5,0.0,7.7,-3.2,5.0,21.0,14.0,1.0,75.4,107.9,135.5,105.6,5.0,41.5,14.0,1.0,-8.0,0.0,4.0,-2.2,5.0,12.0,14.0,1.0,19.3,53.9,66.7,45.7,5.0,29.5,14.0,1.0,287.0,301.0,331.5,352.0,7.0,280.5,14.0,0.9,285.0,300.0,330.0,350.0,7.0,280.0,14.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.1,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,2.6,2.6,2.6,1.0,0.0,2.0,0.0,-2.39,-2.39,-2.39,-2.39,1.0,0.0,2.0,0.0,1.02,1.02,1.02,1.02,1.0,0.0,2.0,0.0,1020.5,1020.5,1020.5,1020.5,1.0,0.0,2.0,0.0
1942,8,23312,56.1,-1.6,26.1,27.25,28.9,27.42,6.0,1.31,14.0,0.8,25.87,26.7,26.7,26.32,6.0,0.69,14.0,1.0,15.79,16.41,18.07,16.74,5.0,1.39,14.0,1.0,72.3,75.0,85.8,78.3,5.0,9.1,14.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.1,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.7,6.85,6.56,7.0,2.09,14.0,0.9,-2.51,0.0,0.06,-0.53,7.0,1.43,14.0,0.9,6.04,6.58,6.85,6.4,7.0,2.09,14.0,0.9,1010.77,1011.6,1012.12,1011.51,7.0,0.79,14.0,0.9
1942,8,23312,56.2,-25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-94.8,-94.8,-94.8,-94.8,1.0,0.0,20.0,0.0,94.8,94.8,94.8,94.8,1.0,0.0,20.0,0.0,-42.7,-42.7,-42.7,-42.7,1.0,0.0,20.0,0.0,42.7,42.7,42.7,42.7,1.0,0.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,6.7,6.7,1.0,0.0,20.0,0.0,-4.74,-4.74,-4.74,-4.74,1.0,0.0,20.0,0.0,4.74,4.74,4.74,4.74,1.0,0.0,20.0,0.0,1024.2,1024.2,1024.2,1024.2,1.0,0.0,20.0,0.0
1942,8,23312,56.2,2.7,27.3,27.5,27.7,27.5,2.0,0.42,28.0,0.5,26.1,26.1,26.1,26.1,2.0,0.0,28.0,0.5,16.96,17.54,18.12,17.54,2.0,1.21,28.0,0.5,80.4,83.1,85.9,83.1,2.0,5.7,28.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,1.4,1.6,1.4,2.0,0.42,28.0,0.5,4.5,4.7,5.0,4.7,2.0,0.5,28.0,0.5,5.14,5.45,5.76,5.45,2.0,0.64,28.0,0.5,15.2,20.1,24.9,20.1,2.0,10.0,28.0,0.5,29.8,36.7,43.7,36.7,2.0,14.4,28.0,0.5,70.1,86.5,102.9,86.5,2.0,34.0,28.0,0.5,20.5,24.3,28.2,24.3,2.0,8.0,28.0,0.5,48.2,57.3,66.4,57.3,2.0,18.8,28.0,0.5,6.0,7.8,9.7,7.8,2.0,3.9,28.0,0.5,14.0,18.5,22.9,18.5,2.0,9.2,28.0,0.5,30.0,57.5,84.5,57.5,2.0,56.5,28.0,0.5,30.0,55.0,85.0,55.0,2.0,55.0,28.0,0.5,2.92,3.6,4.28,3.6,2.0,1.41,28.0,0.5,1.14,1.41,1.67,1.41,2.0,0.55,28.0,0.5,2.69,3.31,3.94,3.31,2.0,1.3,28.0,0.5,1012.11,1012.35,1012.59,1012.35,2.0,0.5,28.0,0.5
1942,8,23312,56.2,6.7,26.7,26.7,26.7,26.7,2.0,0.0,6.0,0.5,25.6,25.6,25.6,25.6,2.0,0.0,6.0,0.5,17.73,17.74,17.76,17.74,2.0,0.02,6.0,0.5,86.6,86.6,86.6,86.6,2.0,0.0,6.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,1.1,1.1,1.1,2.0,0.0,6.0,0.5,7.4,7.4,7.4,7.4,2.0,0.0,6.0,0.5,4.18,4.18,4.18,4.18,2.0,0.01,6.0,0.5,28.0,28.0,28.0,28.0,2.0,0.0,6.0,0.5,75.6,94.2,112.7,94.2,2.0,38.4,6.0,0.5,127.1,139.6,152.1,139.6,2.0,25.9,6.0,0.5,52.4,65.3,78.2,65.3,2.0,26.7,6.0,0.5,88.1,96.7,105.3,96.7,2.0,17.8,6.0,0.5,12.3,15.4,18.4,15.4,2.0,6.3,6.0,0.5,20.8,22.8,24.8,22.8,2.0,4.2,6.0,0.5,301.0,301.0,301.0,301.0,2.0,0.0,6.0,0.5,300.0,300.0,300.0,300.0,2.0,0.0,6.0,0.5,6.7,6.7,6.7,6.7,2.0,0.0,6.0,0.5,2.95,3.68,4.4,3.68,2.0,1.5,6.0,0.5,4.96,5.45,5.94,5.45,2.0,1.01,6.0,0.5,1011.32,1012.0,1012.68,1012.0,2.0,1.41,6.0,0.5
1942,8,23312,56.3,-19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.6,-52.8,0.0,-48.7,6.0,41.8,12.0,0.5,-2.7,12.2,36.4,14.7,6.0,22.2,12.0,0.5,-45.7,-26.7,0.0,-24.2,6.0,20.7,12.0,0.5,-1.4,5.9,17.8,7.1,6.0,11.1,12.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6,4.6,2.4,6.0,2.06,12.0,0.5,-4.2,-2.44,0.0,-2.23,6.0,1.91,12.0,0.5,-0.13,0.55,1.65,0.66,6.0,1.02,12.0,0.5,1019.02,1019.6,1020.92,1019.91,8.0,0.97,12.0,0.4
1942,8,23312,56.4,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.3,-19.6,-12.0,-19.6,2.0,15.8,8.0,1.0,19.2,42.3,65.5,42.3,2.0,47.9,8.0,1.0,17.5,159.0,870.0,432.0,8.0,658.5,12.0,1.0,20.0,160.0,870.0,430.0,8.0,660.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.4,-3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,8.0,1.0,76.9,78.9,85.7,81.2,4.0,7.2,12.0,1.0,-35.5,-9.7,-2.5,-18.6,8.0,20.9,12.0,1.0,6.3,19.0,83.8,40.2,8.0,50.1,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.4,-3.4,25.26,26.1,26.99,26.0,10.0,0.9,14.0,1.0,25.73,26.1,26.7,26.5,9.0,1.0,14.0,1.0,16.06,16.53,17.11,16.58,3.0,0.77,8.0,1.0,76.9,78.9,85.7,81.2,4.0,7.2,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.98,0.0,0.97,-0.39,9.0,1.48,14.0,1.0,-3.5,0.0,0.6,-0.9,7.0,8.4,14.0,1.0,2.91,5.32,6.25,4.6,3.0,2.53,8.0,1.0,23.1,47.1,71.1,47.1,2.0,49.7,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.4,16.4,20.92,23.3,23.9,22.56,5.0,1.59,10.0,0.6,22.72,23.9,26.1,24.22,5.0,1.9,10.0,0.4,15.56,15.98,16.01,15.79,3.0,0.37,2.0,0.7,82.4,86.6,92.2,86.8,5.0,7.2,10.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,6.95,10.56,7.3,6.0,5.0,12.0,0.5,1.05,2.74,7.47,3.82,6.0,4.42,12.0,0.5,1.84,5.41,9.04,5.66,6.0,3.68,12.0,0.5,1006.27,1007.7,1009.07,1007.67,3.0,2.05,2.0,0.7
1942,8,23312,56.4,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.51,-2.2,-1.62,-2.07,4.0,0.71,6.0,0.5,-30.1,-18.1,-7.9,-19.0,4.0,13.2,6.0,0.5,-0.33,-0.19,1.75,0.69,3.0,1.7,2.0,0.7,-3.1,-1.8,27.3,11.8,3.0,25.2,2.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.5,-21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,12.0,1.0,67.8,68.3,74.8,71.3,6.0,7.0,12.0,0.3,-19.5,-5.9,-0.7,-10.7,9.0,13.7,8.0,0.4,0.1,0.8,16.8,6.2,9.0,8.2,8.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,56.5,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,4.65,9.46,5.41,8.0,4.19,12.0,1.0,-4.5,-1.74,-0.97,-2.31,8.0,1.84,12.0,1.0,2.41,3.57,8.77,4.83,8.0,3.86,12.0,1.0,1009.59,1015.0,1015.39,1013.27,6.0,3.41,10.0,1.0
1942,8,23312,56.5,-3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.6,-26.0,-23.7,-59.9,7.0,52.4,14.0,1.0,58.8,64.4,240.0,121.7,7.0,107.5,14.0,1.0,-80.9,-77.7,-74.5,-77.7,2.0,6.6,8.0,1.0,97.9,131.5,165.0,131.5,2.0,69.5,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
